OBJECTID,STATE,COUNTY,TRACT,SUM_POP100,SUM_HU100,SUM_TotPop,SUM_HispPop,SUM_NonHispPop,SUM_NHOneRace,SUM_NH_White,SUM_NH_Black,SUM_NH_AmInd,SUM_NH_Asian,SUM_NH_HawPacI,SUM_NH_Other,SUM_NH_2orMore,SUM_VAP_TotPop,SUM_VAP_HispPo,SUM_VAP_NonHis,SUM_VAP_NHOneR,SUM_VAP_NH_Whi,SUM_VAP_NH_Bla,SUM_VAP_NH_AmI,SUM_VAP_NH_Asi,SUM_VAP_HawPac,SUM_VAP_NH_Oth,SUM_VAP_NH_2or,SUM_TotHousing,SUM_OccHU,SUM_VacantHU,Shapearea,Shapelen
968,48,201,600000,8692,2921,8692,2291,6401,6283,4899,956,30,384,4,10,118,5765,1350,4415,4364,3413,639,20,284,2,6,51,2921,2810,111,116097986.4,50103.45993
969,48,201,600000,5287,1739,5287,1068,4219,4158,3586,359,15,191,0,7,61,3497,632,2865,2837,2465,231,12,127,0,2,28,1739,1666,73,133364705.9,56854.80651
970,48,201,600000,6327,2163,6327,668,5659,5572,5063,215,27,251,1,15,87,4384,395,3989,3954,3603,146,17,175,1,12,35,2163,2106,57,49978424.15,35172.52013
971,48,201,600000,4605,1620,4605,390,4215,4160,3891,124,12,127,0,6,55,3395,255,3140,3108,2910,93,11,90,0,4,32,1620,1559,61,39327011.07,28815.21586
972,48,201,600000,6937,2663,6937,921,6016,5900,4773,331,14,770,3,9,116,5019,633,4386,4323,3499,258,11,545,3,7,63,2663,2556,107,49585166.18,32270.54967
973,48,201,600000,14076,4629,14076,3997,10079,9803,7113,1574,41,1036,7,32,276,9245,2402,6843,6732,4958,1002,25,722,5,20,111,4629,4434,195,153917382.9,56823.39151
974,48,201,600000,15009,5108,15009,2779,12230,11962,9937,859,34,1108,3,21,268,9961,1621,8340,8245,6935,567,29,700,2,12,95,5108,4839,269,366272412.7,97268.07637
975,48,201,600000,8373,2660,8373,2330,6043,5854,4301,917,32,549,16,39,189,5544,1400,4144,4079,3021,605,23,394,10,26,65,2660,2522,138,94511412.75,45204.0882
976,48,201,600000,6182,2080,6182,971,5211,5106,4632,308,15,139,2,10,105,4406,575,3831,3777,3454,202,14,100,2,5,54,2080,2016,64,137497628.2,61632.78677
977,48,201,600000,11314,3744,11314,1958,9356,9149,7045,947,19,1098,17,23,207,7577,1150,6427,6346,4930,631,15,754,6,10,81,3744,3646,98,148586517,54760.60789
978,48,201,600000,7449,2446,7449,1844,5605,5476,4420,587,36,409,10,14,129,5203,1158,4045,3986,3264,396,27,285,8,6,59,2446,2372,74,59879984.94,42994.89616
979,48,201,600000,8149,2856,8149,1918,6231,6116,4658,850,24,560,11,13,115,5729,1196,4533,4485,3489,562,16,404,9,5,48,2856,2757,99,81597860.61,46052.50759
980,48,201,600000,6413,2300,6413,2069,4344,4255,3759,369,17,90,2,18,89,4511,1239,3272,3232,2895,244,17,66,2,8,40,2300,2162,138,202113551.2,75041.64258
981,48,201,600000,960,361,960,81,879,868,791,34,1,42,0,0,11,720,53,667,661,606,22,1,32,0,0,6,361,345,16,70314021.14,78938.25101
982,48,201,600000,9219,3326,9219,1741,7478,7345,6546,389,29,366,0,15,133,6324,1026,5298,5241,4687,263,22,260,0,9,57,3326,2997,329,208944037.8,71218.84536
983,48,201,600000,4090,1625,4090,866,3224,3158,2702,356,7,90,0,3,66,2889,517,2372,2342,2012,255,6,69,0,0,30,1625,1409,216,229247293.4,97482.16086
984,48,201,600000,2445,973,2445,448,1997,1967,1683,255,14,4,7,4,30,1882,294,1588,1577,1363,192,14,4,4,0,11,973,894,79,145717252.5,63035.01668
985,48,201,600000,7774,3605,7774,1293,6481,6365,5832,379,36,96,4,18,116,6017,843,5174,5113,4733,257,30,75,4,14,61,3605,3238,367,154076877.6,61202.37493
986,48,201,600000,4324,1660,4324,967,3357,3310,3213,67,5,22,0,3,47,3240,614,2626,2602,2526,53,4,19,0,0,24,1660,1549,111,446672967,98904.92515
987,48,201,600000,17016,5885,17016,3548,13468,13228,10828,1071,39,1257,4,29,240,11631,2174,9457,9349,7759,705,26,843,3,13,108,5885,5666,219,379932859.2,94995.94128
988,48,201,600000,4717,1669,4717,884,3833,3790,3649,59,8,68,0,6,43,3485,538,2947,2929,2825,43,6,50,0,5,18,1669,1581,88,590995553.2,122107.06
989,48,201,600000,7064,2203,7064,1245,5819,5727,4897,510,21,293,6,0,92,4532,717,3815,3778,3229,329,11,207,2,0,37,2203,2167,36,115411914.8,81900.19785
990,48,201,600000,9389,2942,9389,1169,8220,8094,7081,533,33,428,4,15,126,5896,682,5214,5172,4495,352,24,294,2,5,42,2942,2848,94,125869533.5,50071.34691
991,48,201,600000,6462,2236,6462,2509,3953,3876,2978,799,35,43,5,16,77,4404,1491,2913,2884,2272,536,28,38,3,7,29,2236,1997,239,1451492577,234300.368
7,48,39,700000,4523,1666,4523,704,3819,3758,3392,170,15,171,7,3,61,3483,480,3003,2976,2714,118,13,126,5,0,27,1666,1615,51,45427456.91,37764.43185
8,48,39,700000,5638,2084,5638,1154,4484,4416,3737,338,19,309,0,13,68,4026,734,3292,3254,2766,242,9,230,0,7,38,2084,1927,157,197001967.3,65709.35233
9,48,39,700000,9536,3554,9536,1883,7653,7555,6226,856,25,434,3,11,98,6676,1194,5482,5435,4535,567,20,304,2,7,47,3554,3287,267,107347729.1,49218.04772
10,48,39,700000,9119,3475,9119,2062,7057,6878,5039,892,26,900,0,21,179,6499,1309,5190,5114,3822,591,20,667,0,14,76,3475,3286,189,117491177.6,50398.80869
11,48,39,700000,8987,3291,8987,3481,5506,5407,4387,676,40,292,2,10,99,6598,2285,4313,4262,3530,477,35,211,2,7,51,3291,3043,248,264195004.2,68361.48169
12,48,39,700000,11893,4438,11893,1659,10234,9922,5381,2341,29,2154,1,16,312,8654,1034,7620,7466,4246,1663,16,1530,1,10,154,4438,4276,162,120825690.7,44937.58877
13,48,39,700000,26843,9411,26843,5860,20983,20445,7169,7324,54,5826,6,66,538,18369,3582,14787,14565,5373,5117,39,3991,4,41,222,9411,8729,682,514418668.5,97650.94298
14,48,39,700000,15452,5685,15452,2480,12972,12648,6556,3801,34,2212,1,44,324,10292,1454,8838,8691,4556,2569,20,1524,1,21,147,5685,5340,345,111641609.8,48941.43384
15,48,39,700000,11664,4338,11664,2222,9442,9246,6142,1635,33,1414,2,20,196,7955,1377,6578,6486,4384,1120,20,952,2,8,92,4338,3997,341,399037682.6,86559.33028
16,48,39,700000,8422,2906,8422,2476,5946,5829,4141,1191,36,449,6,6,117,5845,1566,4279,4229,3085,790,23,321,5,5,50,2906,2798,108,73931807.72,42952.08
17,48,39,700000,7486,2444,7486,1881,5605,5435,4165,998,9,234,4,25,170,5047,1135,3912,3836,2985,653,7,178,3,10,76,2444,2371,73,81841576.45,46945.69333
18,48,39,700000,6806,2301,6806,3609,3197,3150,2728,210,23,165,3,21,47,4767,2284,2483,2454,2133,152,18,132,3,16,29,2301,2065,236,484483256.5,94545.74088
19,48,39,700000,6432,2327,6432,2450,3982,3934,3751,100,9,65,0,9,48,4728,1577,3151,3121,2986,73,9,50,0,3,30,2327,2173,154,459603866.3,114034.312
20,48,39,700000,3175,1169,3175,1316,1859,1838,1695,103,16,13,1,10,21,2136,770,1366,1354,1271,59,11,10,1,2,12,1169,1040,129,151663431.7,64170.86462
21,48,39,700000,4178,1799,4178,1427,2751,2712,2426,149,15,110,2,10,39,3049,935,2114,2088,1886,106,12,77,2,5,26,1799,1619,180,37875205.41,30861.07676
22,48,39,700000,2676,1069,2676,1379,1297,1279,1194,62,15,7,0,1,18,1920,895,1025,1015,956,44,9,6,0,0,10,1069,924,145,36574878.51,27716.81983
23,48,39,700000,6760,2680,6760,2080,4680,4616,4442,120,24,19,1,10,64,4936,1304,3632,3598,3483,81,20,13,0,1,34,2680,2473,207,75438463.84,34260.26731
24,48,39,700000,4726,1713,4726,1666,3060,3026,2848,140,18,19,1,0,34,3483,1076,2407,2391,2264,97,14,15,1,0,16,1713,1607,106,419067632,132654.0789
25,48,39,700000,4623,1664,4623,1157,3466,3411,3172,164,28,39,0,8,55,3399,721,2678,2649,2485,110,23,30,0,1,29,1664,1571,93,682202182,162245.8789
26,48,39,700000,6184,2430,6184,1756,4428,4339,4058,212,26,35,0,8,89,4611,1115,3496,3443,3243,143,24,28,0,5,53,2430,2242,188,254559135.9,64426.12299
27,48,39,700000,3026,1068,3026,1347,1679,1646,1564,44,0,28,0,10,33,2135,843,1292,1275,1215,34,0,21,0,5,17,1068,996,72,359279536.4,101944.1767
28,48,39,700000,2767,1209,2767,638,2129,2103,2017,65,12,2,0,7,26,2063,381,1682,1664,1606,40,12,2,0,4,18,1209,1017,192,5473465892,419490.9722
29,48,39,700000,5385,1866,5385,1489,3896,3810,2896,341,17,551,0,5,86,3921,956,2965,2924,2264,256,14,386,0,4,41,1866,1722,144,1740361124,232734.6725
30,48,39,700000,12253,2166,12253,4106,8147,8037,4380,3483,30,126,2,16,110,10440,3166,7274,7203,3816,3258,22,95,2,10,71,2166,1888,278,3313814464,304473.2387
31,48,39,700000,6209,2808,6209,1325,4884,4781,4123,591,36,28,0,3,103,4717,819,3898,3848,3345,448,30,22,0,3,50,2808,2406,402,4371741486,377562.4694
32,48,39,700000,5849,2275,5849,1822,4027,3967,2952,944,17,49,0,5,60,4254,1140,3114,3098,2333,713,13,36,0,3,16,2275,2052,223,1566012186,194556.5891
33,48,39,700000,6736,2463,6736,1490,5246,5148,4209,815,27,86,0,11,98,5090,984,4106,4065,3325,638,19,74,0,9,41,2463,2253,210,1014730110,141710.9323
34,48,39,700000,4499,1846,4499,1131,3368,3321,2915,358,16,27,3,2,47,3196,699,2497,2478,2227,207,14,26,2,2,19,1846,1692,154,37116501.98,27624.24808
35,48,39,700000,5637,2124,5637,1307,4330,4242,3900,281,16,41,0,4,88,4025,843,3182,3151,2913,187,13,37,0,1,31,2124,1990,134,1017747821,193464.0904
36,48,39,700000,2486,892,2486,702,1784,1755,1494,243,6,12,0,0,29,1873,491,1382,1370,1184,171,4,11,0,0,12,892,821,71,1051593909,164211.8067
37,48,39,700000,3333,1403,3333,521,2812,2773,2446,286,21,19,0,1,39,2446,299,2147,2128,1905,192,16,14,0,1,19,1403,1255,148,345934430,113467.5391
38,48,39,700000,2550,1026,2550,416,2134,2093,1851,217,16,9,0,0,41,1905,270,1635,1619,1430,168,13,8,0,0,16,1026,903,123,2309169104,313869.6034
39,48,39,700000,6470,2735,6470,894,5576,5512,4406,1025,40,25,0,16,64,4779,574,4205,4170,3403,714,23,22,0,8,35,2735,2431,304,1455545850,207539.8929
40,48,39,700000,4833,1983,4833,961,3872,3807,3374,379,19,30,0,5,65,3536,608,2928,2900,2574,287,17,17,0,5,28,1983,1783,200,617920348.1,147863.8394
41,48,39,700000,4487,1400,4487,915,3572,3532,2675,837,8,9,3,0,40,3537,688,2849,2832,2112,702,6,9,3,0,17,1400,1262,138,667163479,140402.0898
42,48,39,700000,6386,2048,6386,1264,5122,5072,4211,680,13,165,0,3,50,5104,884,4220,4191,3407,649,11,124,0,0,29,2048,1907,141,1094230883,163074.5955
43,48,39,700000,4984,2141,4984,995,3989,3934,3585,206,21,101,0,21,55,3745,632,3113,3083,2825,150,16,77,0,15,30,2141,1980,161,47107290.16,32637.94527
44,48,39,700000,2661,972,2661,858,1803,1768,1561,164,16,23,2,2,35,1838,538,1300,1289,1154,105,12,16,2,0,11,972,904,68,26768013.37,25218.4213
45,48,39,700000,6989,3178,6989,1260,5729,5642,4709,476,20,428,3,6,87,5145,809,4336,4296,3645,328,11,306,3,3,40,3178,2848,330,124349084.8,52133.12615
46,48,39,700000,5561,2407,5561,1554,4007,3942,3579,271,30,60,2,0,65,4104,963,3141,3103,2830,200,26,45,2,0,38,2407,2203,204,39191978.68,28852.83667
47,48,39,700000,5080,1872,5080,714,4366,4294,4016,159,13,99,1,6,72,3735,444,3291,3258,3066,95,12,79,1,5,33,1872,1820,52,62972287.32,41323.65374
48,48,39,700000,3471,1480,3471,1197,2274,2215,1871,276,14,45,0,9,59,2512,750,1762,1732,1472,206,12,35,0,7,30,1480,1324,156,40249830.68,44707.38125
49,48,39,700000,5658,2226,5658,2666,2992,2937,2315,557,13,44,1,7,55,3890,1626,2264,2240,1852,341,11,35,0,1,24,2226,1987,239,61519320.22,35551.02334
50,48,39,700000,2324,863,2324,1440,884,863,690,161,2,9,0,1,21,1634,921,713,705,584,112,2,6,0,1,8,863,801,62,35335530.95,33405.45876
51,48,39,700000,4184,1843,4184,2187,1997,1951,1503,422,7,17,0,2,46,2935,1351,1584,1563,1241,298,7,15,0,2,21,1843,1470,373,374230412.1,95459.77054
52,48,39,700000,5348,2401,5348,2184,3164,3107,2797,261,18,29,0,2,57,3915,1366,2549,2520,2302,179,14,23,0,2,29,2401,1920,481,2201086172,332040.1684
53,48,39,700000,1916,2123,1916,333,1583,1547,1463,52,20,10,0,2,36,1541,224,1317,1298,1240,33,14,9,0,2,19,2123,850,1273,2443228748,416992.3324
54,48,39,700000,5445,2056,5445,3462,1983,1915,1143,725,14,30,0,3,68,3606,2147,1459,1428,892,498,14,21,0,3,31,2056,1745,311,95450191.66,44521.96701
55,48,39,700000,6591,2595,6591,3765,2826,2706,2030,625,17,28,1,5,120,4322,2264,2058,2008,1545,427,12,22,0,2,50,2595,2076,519,942214525.9,169677.6923
56,48,39,700000,4925,2423,4925,998,3927,3846,3350,454,20,16,0,6,81,3765,592,3173,3128,2740,357,16,13,0,2,45,2423,1900,523,3915835430,372871.2334
65,48,157,700000,6801,1922,6801,3944,2857,2827,193,2579,8,32,0,15,30,4465,2523,1942,1931,172,1723,5,26,0,5,11,1922,1772,150,35999287.19,30413.7242
66,48,157,700000,3383,1108,3383,1170,2213,2199,47,2115,2,28,0,7,14,2335,748,1587,1577,39,1506,2,25,0,5,10,1108,1045,63,13112657.4,15736.03742
67,48,157,700000,8322,2566,8322,3234,5088,5041,253,4701,15,63,1,8,47,5839,2053,3786,3762,226,3458,11,61,1,5,24,2566,2440,126,39091788.49,27865.34522
68,48,157,700000,3801,1260,3801,850,2951,2897,79,2792,0,18,0,8,54,2733,504,2229,2204,67,2118,0,17,0,2,25,1260,1190,70,32237301.65,29546.36307
69,48,157,700000,5058,1817,5058,742,4316,4267,80,4142,7,25,1,12,49,3569,464,3105,3083,67,2982,4,24,1,5,22,1817,1714,103,28444866.82,22883.19099
70,48,157,700000,4102,1439,4102,771,3331,3270,275,2885,4,99,4,3,61,3012,509,2503,2469,246,2125,4,90,3,1,34,1439,1367,72,59168829.25,33998.16751
71,48,157,700000,8975,3027,8975,966,8009,7910,169,7645,9,62,1,24,99,6507,614,5893,5836,144,5609,8,62,1,12,57,3027,2915,112,49006557.79,28043.86512
72,48,157,700000,1907,652,1907,508,1399,1393,36,1323,8,16,0,10,6,1349,328,1021,1017,31,963,4,14,0,5,4,652,605,47,28683389.81,21857.93076
73,48,157,700000,3382,1202,3382,750,2632,2578,482,1827,5,261,0,3,54,2426,473,1953,1920,399,1303,3,213,0,2,33,1202,1105,97,318077669,99347.73732
74,48,157,700000,14354,4392,14354,4745,9609,9418,665,8605,14,103,2,29,191,9247,2908,6339,6261,528,5618,11,85,2,17,78,4392,4138,254,158215596.8,65736.574
75,48,157,700000,10214,3514,10214,965,9249,8953,2931,3783,25,2180,4,30,296,7411,630,6781,6641,2348,2664,22,1583,3,21,140,3514,3294,220,147208504.3,54998.33258
76,48,157,700000,5020,1585,5020,1795,3225,3138,285,2768,3,68,0,14,87,3232,1143,2089,2050,232,1750,2,60,0,6,39,1585,1483,102,111159670,51739.77905
77,48,157,700000,5412,2337,5412,584,4828,4755,3420,1137,8,168,6,16,73,4513,426,4087,4042,2990,879,7,151,6,9,45,2337,2237,100,53669279.64,31334.86295
78,48,157,700000,6459,2368,6459,1268,5191,5053,2035,2835,12,156,0,15,138,4795,817,3978,3903,1740,2008,12,136,0,7,75,2368,2217,151,41509080.97,33310.63443
79,48,157,700000,8174,2723,8174,3386,4788,4712,1208,2823,17,635,0,29,76,5927,2189,3738,3693,1067,2053,14,542,0,17,45,2723,2595,128,76679111.46,39351.14841
80,48,157,700000,6153,1983,6153,1871,4282,4226,532,3158,12,500,4,20,56,4400,1253,3147,3107,474,2184,7,424,2,16,40,1983,1894,89,35708473.36,23873.64522
81,48,157,700000,3834,1317,3834,1282,2552,2489,745,1300,7,425,0,12,63,2627,814,1813,1771,609,813,4,336,0,9,42,1317,1282,35,27492595.66,26245.70967
82,48,157,700000,8877,3306,8877,2021,6856,6641,1184,2177,31,3213,15,21,215,6342,1286,5056,4918,972,1461,16,2448,7,14,138,3306,3087,219,36115957.68,24692.40763
83,48,157,700000,7785,2561,7785,853,6932,6756,2237,1575,16,2910,4,14,176,5800,580,5220,5125,1733,1184,14,2185,3,6,95,2561,2506,55,46388753.16,27728.66883
84,48,157,700000,1682,532,1682,168,1514,1454,335,420,12,679,0,8,60,1256,112,1144,1099,255,309,9,520,0,6,45,532,527,5,19416739.73,20780.20527
85,48,157,700000,6631,2803,6631,850,5781,5593,3018,442,15,2098,2,18,188,5174,626,4548,4433,2427,328,8,1653,2,15,115,2803,2666,137,33231063.35,28764.95294
86,48,157,700000,3596,1203,3596,289,3307,3224,1651,295,4,1273,0,1,83,2724,210,2514,2461,1213,232,2,1013,0,1,53,1203,1190,13,25632616.31,21573.03302
87,48,157,700000,5103,2122,5103,413,4690,4598,3520,260,7,795,1,15,92,4322,321,4001,3945,3040,201,6,685,1,12,56,2122,2056,66,68297831.85,42662.57576
88,48,157,700000,3011,1230,3011,884,2127,2090,809,813,5,455,1,7,37,2212,593,1619,1592,698,541,5,340,1,7,27,1230,1155,75,138406825.9,53724.76214
89,48,157,700000,4130,1524,4130,815,3315,3241,2264,370,8,578,5,16,74,3141,526,2615,2581,1847,256,7,460,4,7,34,1524,1484,40,23203888.38,23925.75829
90,48,157,700000,8542,2767,8542,1484,7058,6868,1743,1141,16,3935,4,29,190,6220,957,5263,5147,1435,818,11,2869,3,11,116,2767,2694,73,102828205.9,47155.7681
91,48,157,700000,6279,3022,6279,1105,5174,5037,1690,1511,15,1802,0,19,137,5006,769,4237,4141,1481,1144,9,1490,0,17,96,3022,2872,150,28943037.11,21912.94524
92,48,157,700000,4386,1946,4386,268,4118,4041,2464,190,6,1359,0,22,77,3717,212,3505,3452,2165,154,5,1111,0,17,53,1946,1786,160,81837834.85,43232.69254
93,48,157,700000,3031,1163,3031,581,2450,2396,1816,331,8,232,1,8,54,2393,429,1964,1936,1484,257,6,184,1,4,28,1163,1113,50,72345211.16,41760.53479
94,48,157,700000,7796,2471,7796,1599,6197,6018,1324,1100,17,3536,5,36,179,5425,1042,4383,4280,1029,742,15,2473,1,20,103,2471,2391,80,42297839.95,32522.2279
95,48,157,700000,9225,3224,9225,1416,7809,7646,4552,554,22,2497,6,15,163,6781,927,5854,5786,3609,364,17,1782,4,10,68,3224,3141,83,42720275.68,33136.85183
96,48,157,700000,8751,2622,8751,3385,5366,5202,1772,1639,23,1755,0,13,164,6164,2195,3969,3871,1441,1043,17,1363,0,7,98,2622,2514,108,45174257.93,30487.01422
97,48,157,700000,7458,2315,7458,2695,4763,4633,1286,1891,16,1418,0,22,130,5348,1768,3580,3502,1069,1286,11,1125,0,11,78,2315,2231,84,28014892.9,24047.35184
98,48,157,700000,10258,3030,10258,5248,5010,4867,1383,2463,17,982,1,21,143,6974,3404,3570,3489,1107,1623,12,738,1,8,81,3030,2901,129,39818303.43,25617.26109
99,48,157,700000,6332,1766,6332,1830,4502,4425,541,2650,5,1213,1,15,77,4241,1185,3056,3022,417,1684,4,905,1,11,34,1766,1708,58,22546453.33,25001.40597
100,48,157,700000,14078,3865,14078,3386,10692,10414,1411,4108,23,4818,2,52,278,9325,2145,7180,7041,1063,2489,16,3439,2,32,139,3865,3744,121,119843267.2,43944.31514
101,48,157,700000,6942,2247,6942,1501,5441,5265,2544,1332,10,1360,0,19,176,4835,979,3856,3756,1876,880,10,977,0,13,100,2247,2147,100,37028686.79,29567.81573
102,48,157,700000,8069,2370,8069,1200,6869,6625,2062,1596,17,2934,8,8,244,6001,889,5112,4965,1638,1183,10,2122,7,5,147,2370,2148,222,122085592.1,47337.6082
103,48,157,700000,28537,9435,28537,7227,21310,20742,6993,7972,48,5666,2,61,568,19536,4674,14862,14583,5273,5124,33,4110,2,41,279,9435,9032,403,520843440.1,118951.6849
104,48,157,700000,8459,2957,8459,1022,7437,7287,6111,240,19,894,1,22,150,5880,609,5271,5202,4398,175,16,599,0,14,69,2957,2898,59,57489358.3,35310.86063
105,48,157,700000,7617,2599,7617,1235,6382,6229,4353,515,12,1310,3,36,153,5135,777,4358,4275,3079,323,6,837,3,27,83,2599,2516,83,155401779.1,59196.0927
106,48,157,700000,12920,3839,12920,1664,11256,11041,7792,382,43,2788,1,35,215,7999,980,7019,6941,4962,231,23,1705,1,19,78,3839,3785,54,91419492.69,40848.9117
107,48,157,700000,33201,10736,33201,6380,26821,26213,19432,2265,91,4337,13,75,608,21356,3825,17531,17269,12951,1421,58,2795,13,31,262,10736,10124,612,552476262.5,122030.9551
108,48,157,700000,15344,5014,15344,2673,12671,12402,8961,596,26,2760,14,45,269,9824,1544,8280,8184,6040,395,18,1708,6,17,96,5014,4861,153,117062855.5,48090.69831
109,48,157,700000,5677,2038,5677,783,4894,4820,4148,446,22,176,8,20,74,3984,486,3498,3469,2981,340,13,119,6,10,29,2038,1886,152,1327892794,230733.334
110,48,157,700000,4699,1875,4699,467,4232,4186,3696,351,42,89,0,8,46,3696,321,3375,3344,2989,250,23,74,0,8,31,1875,1749,126,1362113415,257801.5899
111,48,157,700000,14932,5231,14932,2961,11971,11780,9015,1868,50,816,1,30,191,10611,1929,8682,8595,6725,1247,38,571,1,13,87,5231,4970,261,961371027.3,169495.0801
112,48,157,700000,8541,3133,8541,1063,7478,7356,6093,869,17,363,0,14,122,6186,672,5514,5453,4576,593,14,261,0,9,61,3133,3034,99,111577014.7,45721.30689
113,48,157,700000,6966,2570,6966,1013,5953,5878,5496,266,6,99,0,11,75,5198,664,4534,4492,4217,186,6,76,0,7,42,2570,2508,62,92898238.54,39365.4003
114,48,157,700000,2209,18,2209,514,1695,1689,810,870,0,9,0,0,6,2187,509,1678,1672,810,853,0,9,0,0,6,18,17,1,96625189.16,54418.05539
115,48,157,700000,9342,2934,9342,1669,7673,7370,3043,631,16,3644,9,27,303,6412,1082,5330,5164,2158,423,2,2556,5,20,166,2934,2836,98,162418604.4,71125.6938
116,48,157,700000,8763,2650,8763,628,8135,7928,4374,426,16,3085,0,27,207,6079,372,5707,5594,3084,299,8,2195,0,8,113,2650,2608,42,59127957.46,39298.19331
117,48,157,700000,5679,1753,5679,369,5310,5139,1099,225,11,3784,0,20,171,3894,219,3675,3594,797,139,6,2638,0,14,81,1753,1669,84,96910985.63,46857.50491
118,48,157,700000,7972,3258,7972,716,7256,7098,3422,314,24,3318,5,15,158,6088,501,5587,5485,2799,250,8,2418,3,7,102,3258,3075,183,52534609.76,28047.94003
119,48,157,700000,6922,2558,6922,876,6046,5886,3847,411,9,1602,6,11,160,5284,583,4701,4620,3041,307,5,1256,4,7,81,2558,2494,64,44678917.47,27771.27379
120,48,157,700000,5600,1854,5600,321,5279,5176,3010,189,4,1963,0,10,103,4180,228,3952,3897,2265,136,4,1490,0,2,55,1854,1807,47,64455307.16,45756.09854
121,48,157,700000,8794,2778,8794,756,8038,7824,3192,832,27,3747,0,26,214,6087,481,5606,5505,2285,610,17,2586,0,7,101,2778,2711,67,83733543.43,41272.97076
122,48,157,700000,10074,3042,10074,656,9418,9177,3729,337,9,5074,1,27,241,6895,420,6475,6334,2645,225,5,3445,1,13,141,3042,2906,136,335717213.3,143854.494
123,48,157,700000,6603,2351,6603,774,5829,5671,2282,1890,16,1475,0,8,158,4577,489,4088,3994,1691,1309,15,975,0,4,94,2351,2233,118,253849299.8,87234.13792
124,48,157,700000,16767,5159,16767,3102,13665,13379,8332,3429,43,1546,8,21,286,10390,1764,8626,8497,5286,2168,26,1004,2,11,129,5159,4907,252,750853230,140554.7836
125,48,157,700000,3762,1429,3762,304,3458,3386,2739,252,11,383,0,1,72,2708,186,2522,2489,2006,181,8,293,0,1,33,1429,1408,21,35768223.36,27994.76409
126,48,157,700000,7641,2543,7641,980,6661,6538,5021,717,10,777,0,13,123,5029,602,4427,4368,3315,489,6,546,0,12,59,2543,2475,68,312879224,137290.636
127,48,157,700000,5999,2060,5999,1707,4292,4178,3045,877,13,236,0,7,114,4200,1088,3112,3057,2265,584,10,192,0,6,55,2060,1977,83,27584557.67,21272.26368
128,48,157,700000,4607,1415,4607,901,3706,3602,1118,1529,5,938,1,11,104,3078,532,2546,2497,858,923,4,706,1,5,49,1415,1375,40,83066596.85,43052.04846
129,48,157,700000,11165,3551,11165,2213,8952,8757,3555,2978,25,2184,3,12,195,8322,1488,6834,6728,2958,2113,18,1630,3,6,106,3551,3395,156,236950334,88494.18653
130,48,157,700000,5645,2313,5645,3004,2641,2598,1561,967,15,49,1,5,43,4038,1982,2056,2039,1347,635,10,42,1,4,17,2313,2091,222,41987049.94,26139.35626
131,48,157,700000,5543,1598,5543,4049,1494,1466,465,971,12,14,0,4,28,3859,2667,1192,1171,431,720,8,10,0,2,21,1598,1480,118,108795297.4,50956.45962
132,48,157,700000,3224,1155,3224,2548,676,662,194,448,5,5,7,3,14,2205,1724,481,476,163,301,2,4,4,2,5,1155,985,170,44679623.73,34402.79974
133,48,157,700000,9099,3349,9099,4750,4349,4275,2731,1410,13,102,2,17,74,6326,3022,3304,3273,2267,914,9,74,1,8,31,3349,3073,276,83909422.72,45413.63743
134,48,157,700000,5623,2090,5623,3684,1939,1898,1559,304,8,17,4,6,41,3958,2381,1577,1551,1329,192,6,16,2,6,26,2090,1927,163,65247483.73,40558.56887
135,48,157,700000,6679,2293,6679,4674,2005,1958,1516,412,6,14,0,10,47,4703,3083,1620,1599,1278,297,5,11,0,8,21,2293,2096,197,101761348.9,59323.01455
136,48,157,700000,6298,2104,6298,3429,2869,2820,2425,332,5,46,2,10,49,4408,2189,2219,2204,1926,229,5,37,1,6,15,2104,1971,133,1542050040,248413.1556
137,48,157,700000,11151,3874,11151,3986,7165,6988,4027,2215,16,684,1,45,177,7775,2510,5265,5180,3157,1474,13,505,1,30,85,3874,3579,295,3231077669,352011.8166
138,48,157,700000,5808,2152,5808,1697,4111,4067,3920,89,6,43,0,9,44,4210,1048,3162,3145,3034,68,6,37,0,0,17,2152,1964,188,2930820986,328199.6908
139,48,157,700000,6808,2588,6808,2082,4726,4661,4134,481,7,34,2,3,65,4944,1322,3622,3589,3183,369,6,28,2,1,33,2588,2386,202,2534933710,284830.3861
140,48,157,700000,3392,1433,3392,1268,2124,2098,1399,685,2,10,0,2,26,2511,812,1699,1683,1122,549,2,8,0,2,16,1433,1222,211,3510811220,424165.1978
1071,48,473,700000,2511,883,2511,688,1823,1801,1753,18,3,20,0,7,22,1775,441,1334,1325,1291,11,3,15,0,5,9,883,831,52,672916536.8,130363.3119
1072,48,473,700000,9966,3668,9966,4573,5393,5290,3100,2109,24,41,0,16,103,7066,2809,4257,4203,2643,1494,19,32,0,15,54,3668,3196,472,4235577499,342792.5559
1073,48,473,700000,10369,4289,10369,2715,7654,7527,4508,2942,20,48,1,8,127,7828,1664,6164,6092,3600,2439,14,35,1,3,72,4289,3814,475,2988078263,347860.3753
1074,48,473,700000,3191,0,3191,109,3082,3031,29,2987,4,9,1,1,51,3180,109,3071,3021,29,2977,4,9,1,1,50,0,0,0,53507037.84,32196.29134
